Data,Ano,Mes_Numero,Mes_Nome,Trimestre,Semana,Dia_Semana,Dia_Mes,Fim_Semana,Ano_Mes,Black_Friday,Natal
2023-12-20,2023,12,Dezembro,4,51,Quarta,20,False,2023-12,False,True
2023-12-21,2023,12,Dezembro,4,51,Quinta,21,False,2023-12,False,True
2023-12-22,2023,12,Dezembro,4,51,Sexta,22,False,2023-12,False,True
2023-12-23,2023,12,Dezembro,4,51,Sábado,23,True,2023-12,False,True
2023-12-24,2023,12,Dezembro,4,51,Domingo,24,True,2023-12,False,True
2023-12-25,2023,12,Dezembro,4,52,Segunda,25,False,2023-12,False,True
2023-12-26,2023,12,Dezembro,4,52,Terça,26,False,2023-12,False,True
2023-12-27,2023,12,Dezembro,4,52,Quarta,27,False,2023-12,False,True
2023-12-28,2023,12,Dezembro,4,52,Quinta,28,False,2023-12,False,True
2023-12-29,2023,12,Dezembro,4,52,Sexta,29,False,2023-12,False,True
2023-12-30,2023,12,Dezembro,4,52,Sábado,30,True,2023-12,False,True
2023-12-31,2023,12,Dezembro,4,52,Domingo,31,True,2023-12,False,True
2024-01-01,2024,1,Janeiro,1,1,Segunda,1,False,2024-01,False,False
2024-01-02,2024,1,Janeiro,1,1,Terça,2,False,2024-01,False,False
2024-01-03,2024,1,Janeiro,1,1,Quarta,3,False,2024-01,False,False
2024-01-04,2024,1,Janeiro,1,1,Quinta,4,False,2024-01,False,False
2024-01-05,2024,1,Janeiro,1,1,Sexta,5,False,2024-01,False,False
2024-01-06,2024,1,Janeiro,1,1,Sábado,6,True,2024-01,False,False
2024-01-07,2024,1,Janeiro,1,1,Domingo,7,True,2024-01,False,False
2024-01-08,2024,1,Janeiro,1,2,Segunda,8,False,2024-01,False,False
2024-01-09,2024,1,Janeiro,1,2,Terça,9,False,2024-01,False,False
2024-01-10,2024,1,Janeiro,1,2,Quarta,10,False,2024-01,False,False
2024-01-11,2024,1,Janeiro,1,2,Quinta,11,False,2024-01,False,False
2024-01-12,2024,1,Janeiro,1,2,Sexta,12,False,2024-01,False,False
2024-01-13,2024,1,Janeiro,1,2,Sábado,13,True,2024-01,False,False
2024-01-14,2024,1,Janeiro,1,2,Domingo,14,True,2024-01,False,False
2024-01-15,2024,1,Janeiro,1,3,Segunda,15,False,2024-01,False,False
2024-01-16,2024,1,Janeiro,1,3,Terça,16,False,2024-01,False,False
2024-01-17,2024,1,Janeiro,1,3,Quarta,17,False,2024-01,False,False
2024-01-18,2024,1,Janeiro,1,3,Quinta,18,False,2024-01,False,False
2024-01-19,2024,1,Janeiro,1,3,Sexta,19,False,2024-01,False,False
2024-01-20,2024,1,Janeiro,1,3,Sábado,20,True,2024-01,False,False
2024-01-21,2024,1,Janeiro,1,3,Domingo,21,True,2024-01,False,False
2024-01-22,2024,1,Janeiro,1,4,Segunda,22,False,2024-01,False,False
2024-01-23,2024,1,Janeiro,1,4,Terça,23,False,2024-01,False,False
2024-01-24,2024,1,Janeiro,1,4,Quarta,24,False,2024-01,False,False
2024-01-25,2024,1,Janeiro,1,4,Quinta,25,False,2024-01,False,False
2024-01-26,2024,1,Janeiro,1,4,Sexta,26,False,2024-01,False,False
2024-01-27,2024,1,Janeiro,1,4,Sábado,27,True,2024-01,False,False
2024-01-28,2024,1,Janeiro,1,4,Domingo,28,True,2024-01,False,False
2024-01-29,2024,1,Janeiro,1,5,Segunda,29,False,2024-01,False,False
2024-01-30,2024,1,Janeiro,1,5,Terça,30,False,2024-01,False,False
2024-01-31,2024,1,Janeiro,1,5,Quarta,31,False,2024-01,False,False
2024-02-01,2024,2,Fevereiro,1,5,Quinta,1,False,2024-02,False,False
2024-02-02,2024,2,Fevereiro,1,5,Sexta,2,False,2024-02,False,False
2024-02-03,2024,2,Fevereiro,1,5,Sábado,3,True,2024-02,False,False
2024-02-04,2024,2,Fevereiro,1,5,Domingo,4,True,2024-02,False,False
2024-02-05,2024,2,Fevereiro,1,6,Segunda,5,False,2024-02,False,False
2024-02-06,2024,2,Fevereiro,1,6,Terça,6,False,2024-02,False,False
2024-02-07,2024,2,Fevereiro,1,6,Quarta,7,False,2024-02,False,False
2024-02-08,2024,2,Fevereiro,1,6,Quinta,8,False,2024-02,False,False
2024-02-09,2024,2,Fevereiro,1,6,Sexta,9,False,2024-02,False,False
2024-02-10,2024,2,Fevereiro,1,6,Sábado,10,True,2024-02,False,False
2024-02-11,2024,2,Fevereiro,1,6,Domingo,11,True,2024-02,False,False
2024-02-12,2024,2,Fevereiro,1,7,Segunda,12,False,2024-02,False,False
2024-02-13,2024,2,Fevereiro,1,7,Terça,13,False,2024-02,False,False
2024-02-14,2024,2,Fevereiro,1,7,Quarta,14,False,2024-02,False,False
2024-02-15,2024,2,Fevereiro,1,7,Quinta,15,False,2024-02,False,False
2024-02-16,2024,2,Fevereiro,1,7,Sexta,16,False,2024-02,False,False
2024-02-17,2024,2,Fevereiro,1,7,Sábado,17,True,2024-02,False,False
2024-02-18,2024,2,Fevereiro,1,7,Domingo,18,True,2024-02,False,False
2024-02-19,2024,2,Fevereiro,1,8,Segunda,19,False,2024-02,False,False
2024-02-20,2024,2,Fevereiro,1,8,Terça,20,False,2024-02,False,False
2024-02-21,2024,2,Fevereiro,1,8,Quarta,21,False,2024-02,False,False
2024-02-22,2024,2,Fevereiro,1,8,Quinta,22,False,2024-02,False,False
2024-02-23,2024,2,Fevereiro,1,8,Sexta,23,False,2024-02,False,False
2024-02-24,2024,2,Fevereiro,1,8,Sábado,24,True,2024-02,False,False
2024-02-25,2024,2,Fevereiro,1,8,Domingo,25,True,2024-02,False,False
2024-02-26,2024,2,Fevereiro,1,9,Segunda,26,False,2024-02,False,False
2024-02-27,2024,2,Fevereiro,1,9,Terça,27,False,2024-02,False,False
2024-02-28,2024,2,Fevereiro,1,9,Quarta,28,False,2024-02,False,False
2024-02-29,2024,2,Fevereiro,1,9,Quinta,29,False,2024-02,False,False
2024-03-01,2024,3,Março,1,9,Sexta,1,False,2024-03,False,False
2024-03-02,2024,3,Março,1,9,Sábado,2,True,2024-03,False,False
2024-03-03,2024,3,Março,1,9,Domingo,3,True,2024-03,False,False
2024-03-04,2024,3,Março,1,10,Segunda,4,False,2024-03,False,False
2024-03-05,2024,3,Março,1,10,Terça,5,False,2024-03,False,False
2024-03-06,2024,3,Março,1,10,Quarta,6,False,2024-03,False,False
2024-03-07,2024,3,Março,1,10,Quinta,7,False,2024-03,False,False
2024-03-08,2024,3,Março,1,10,Sexta,8,False,2024-03,False,False
2024-03-09,2024,3,Março,1,10,Sábado,9,True,2024-03,False,False
2024-03-10,2024,3,Março,1,10,Domingo,10,True,2024-03,False,False
2024-03-11,2024,3,Março,1,11,Segunda,11,False,2024-03,False,False
2024-03-12,2024,3,Março,1,11,Terça,12,False,2024-03,False,False
2024-03-13,2024,3,Março,1,11,Quarta,13,False,2024-03,False,False
2024-03-14,2024,3,Março,1,11,Quinta,14,False,2024-03,False,False
2024-03-15,2024,3,Março,1,11,Sexta,15,False,2024-03,False,False
2024-03-16,2024,3,Março,1,11,Sábado,16,True,2024-03,False,False
2024-03-17,2024,3,Março,1,11,Domingo,17,True,2024-03,False,False
2024-03-18,2024,3,Março,1,12,Segunda,18,False,2024-03,False,False
2024-03-19,2024,3,Março,1,12,Terça,19,False,2024-03,False,False
2024-03-20,2024,3,Março,1,12,Quarta,20,False,2024-03,False,False
2024-03-21,2024,3,Março,1,12,Quinta,21,False,2024-03,False,False
2024-03-22,2024,3,Março,1,12,Sexta,22,False,2024-03,False,False
2024-03-23,2024,3,Março,1,12,Sábado,23,True,2024-03,False,False
2024-03-24,2024,3,Março,1,12,Domingo,24,True,2024-03,False,False
2024-03-25,2024,3,Março,1,13,Segunda,25,False,2024-03,False,False
2024-03-26,2024,3,Março,1,13,Terça,26,False,2024-03,False,False
2024-03-27,2024,3,Março,1,13,Quarta,27,False,2024-03,False,False
2024-03-28,2024,3,Março,1,13,Quinta,28,False,2024-03,False,False
2024-03-29,2024,3,Março,1,13,Sexta,29,False,2024-03,False,False
2024-03-30,2024,3,Março,1,13,Sábado,30,True,2024-03,False,False
2024-03-31,2024,3,Março,1,13,Domingo,31,True,2024-03,False,False
2024-04-01,2024,4,Abril,2,14,Segunda,1,False,2024-04,False,False
2024-04-02,2024,4,Abril,2,14,Terça,2,False,2024-04,False,False
2024-04-03,2024,4,Abril,2,14,Quarta,3,False,2024-04,False,False
2024-04-04,2024,4,Abril,2,14,Quinta,4,False,2024-04,False,False
2024-04-05,2024,4,Abril,2,14,Sexta,5,False,2024-04,False,False
2024-04-06,2024,4,Abril,2,14,Sábado,6,True,2024-04,False,False
2024-04-07,2024,4,Abril,2,14,Domingo,7,True,2024-04,False,False
2024-04-08,2024,4,Abril,2,15,Segunda,8,False,2024-04,False,False
2024-04-09,2024,4,Abril,2,15,Terça,9,False,2024-04,False,False
2024-04-10,2024,4,Abril,2,15,Quarta,10,False,2024-04,False,False
2024-04-11,2024,4,Abril,2,15,Quinta,11,False,2024-04,False,False
2024-04-12,2024,4,Abril,2,15,Sexta,12,False,2024-04,False,False
2024-04-13,2024,4,Abril,2,15,Sábado,13,True,2024-04,False,False
2024-04-14,2024,4,Abril,2,15,Domingo,14,True,2024-04,False,False
2024-04-15,2024,4,Abril,2,16,Segunda,15,False,2024-04,False,False
2024-04-16,2024,4,Abril,2,16,Terça,16,False,2024-04,False,False
2024-04-17,2024,4,Abril,2,16,Quarta,17,False,2024-04,False,False
2024-04-18,2024,4,Abril,2,16,Quinta,18,False,2024-04,False,False
2024-04-19,2024,4,Abril,2,16,Sexta,19,False,2024-04,False,False
2024-04-20,2024,4,Abril,2,16,Sábado,20,True,2024-04,False,False
2024-04-21,2024,4,Abril,2,16,Domingo,21,True,2024-04,False,False
2024-04-22,2024,4,Abril,2,17,Segunda,22,False,2024-04,False,False
2024-04-23,2024,4,Abril,2,17,Terça,23,False,2024-04,False,False
2024-04-24,2024,4,Abril,2,17,Quarta,24,False,2024-04,False,False
2024-04-25,2024,4,Abril,2,17,Quinta,25,False,2024-04,False,False
2024-04-26,2024,4,Abril,2,17,Sexta,26,False,2024-04,False,False
2024-04-27,2024,4,Abril,2,17,Sábado,27,True,2024-04,False,False
2024-04-28,2024,4,Abril,2,17,Domingo,28,True,2024-04,False,False
2024-04-29,2024,4,Abril,2,18,Segunda,29,False,2024-04,False,False
2024-04-30,2024,4,Abril,2,18,Terça,30,False,2024-04,False,False
2024-05-01,2024,5,Maio,2,18,Quarta,1,False,2024-05,False,False
2024-05-02,2024,5,Maio,2,18,Quinta,2,False,2024-05,False,False
2024-05-03,2024,5,Maio,2,18,Sexta,3,False,2024-05,False,False
2024-05-04,2024,5,Maio,2,18,Sábado,4,True,2024-05,False,False
2024-05-05,2024,5,Maio,2,18,Domingo,5,True,2024-05,False,False
2024-05-06,2024,5,Maio,2,19,Segunda,6,False,2024-05,False,False
2024-05-07,2024,5,Maio,2,19,Terça,7,False,2024-05,False,False
2024-05-08,2024,5,Maio,2,19,Quarta,8,False,2024-05,False,False
2024-05-09,2024,5,Maio,2,19,Quinta,9,False,2024-05,False,False
2024-05-10,2024,5,Maio,2,19,Sexta,10,False,2024-05,False,False
2024-05-11,2024,5,Maio,2,19,Sábado,11,True,2024-05,False,False
2024-05-12,2024,5,Maio,2,19,Domingo,12,True,2024-05,False,False
2024-05-13,2024,5,Maio,2,20,Segunda,13,False,2024-05,False,False
2024-05-14,2024,5,Maio,2,20,Terça,14,False,2024-05,False,False
2024-05-15,2024,5,Maio,2,20,Quarta,15,False,2024-05,False,False
2024-05-16,2024,5,Maio,2,20,Quinta,16,False,2024-05,False,False
2024-05-17,2024,5,Maio,2,20,Sexta,17,False,2024-05,False,False
2024-05-18,2024,5,Maio,2,20,Sábado,18,True,2024-05,False,False
2024-05-19,2024,5,Maio,2,20,Domingo,19,True,2024-05,False,False
2024-05-20,2024,5,Maio,2,21,Segunda,20,False,2024-05,False,False
2024-05-21,2024,5,Maio,2,21,Terça,21,False,2024-05,False,False
2024-05-22,2024,5,Maio,2,21,Quarta,22,False,2024-05,False,False
2024-05-23,2024,5,Maio,2,21,Quinta,23,False,2024-05,False,False
2024-05-24,2024,5,Maio,2,21,Sexta,24,False,2024-05,False,False
2024-05-25,2024,5,Maio,2,21,Sábado,25,True,2024-05,False,False
2024-05-26,2024,5,Maio,2,21,Domingo,26,True,2024-05,False,False
2024-05-27,2024,5,Maio,2,22,Segunda,27,False,2024-05,False,False
2024-05-28,2024,5,Maio,2,22,Terça,28,False,2024-05,False,False
2024-05-29,2024,5,Maio,2,22,Quarta,29,False,2024-05,False,False
2024-05-30,2024,5,Maio,2,22,Quinta,30,False,2024-05,False,False
2024-05-31,2024,5,Maio,2,22,Sexta,31,False,2024-05,False,False
2024-06-01,2024,6,Junho,2,22,Sábado,1,True,2024-06,False,False
2024-06-02,2024,6,Junho,2,22,Domingo,2,True,2024-06,False,False
2024-06-03,2024,6,Junho,2,23,Segunda,3,False,2024-06,False,False
2024-06-04,2024,6,Junho,2,23,Terça,4,False,2024-06,False,False
2024-06-05,2024,6,Junho,2,23,Quarta,5,False,2024-06,False,False
2024-06-06,2024,6,Junho,2,23,Quinta,6,False,2024-06,False,False
2024-06-07,2024,6,Junho,2,23,Sexta,7,False,2024-06,False,False
2024-06-08,2024,6,Junho,2,23,Sábado,8,True,2024-06,False,False
2024-06-09,2024,6,Junho,2,23,Domingo,9,True,2024-06,False,False
2024-06-10,2024,6,Junho,2,24,Segunda,10,False,2024-06,False,False
2024-06-11,2024,6,Junho,2,24,Terça,11,False,2024-06,False,False
2024-06-12,2024,6,Junho,2,24,Quarta,12,False,2024-06,False,False
2024-06-13,2024,6,Junho,2,24,Quinta,13,False,2024-06,False,False
2024-06-14,2024,6,Junho,2,24,Sexta,14,False,2024-06,False,False
2024-06-15,2024,6,Junho,2,24,Sábado,15,True,2024-06,False,False
2024-06-16,2024,6,Junho,2,24,Domingo,16,True,2024-06,False,False
2024-06-17,2024,6,Junho,2,25,Segunda,17,False,2024-06,False,False
2024-06-18,2024,6,Junho,2,25,Terça,18,False,2024-06,False,False
2024-06-19,2024,6,Junho,2,25,Quarta,19,False,2024-06,False,False
2024-06-20,2024,6,Junho,2,25,Quinta,20,False,2024-06,False,False
2024-06-21,2024,6,Junho,2,25,Sexta,21,False,2024-06,False,False
2024-06-22,2024,6,Junho,2,25,Sábado,22,True,2024-06,False,False
2024-06-23,2024,6,Junho,2,25,Domingo,23,True,2024-06,False,False
2024-06-24,2024,6,Junho,2,26,Segunda,24,False,2024-06,False,False
2024-06-25,2024,6,Junho,2,26,Terça,25,False,2024-06,False,False
2024-06-26,2024,6,Junho,2,26,Quarta,26,False,2024-06,False,False
2024-06-27,2024,6,Junho,2,26,Quinta,27,False,2024-06,False,False
2024-06-28,2024,6,Junho,2,26,Sexta,28,False,2024-06,False,False
2024-06-29,2024,6,Junho,2,26,Sábado,29,True,2024-06,False,False
2024-06-30,2024,6,Junho,2,26,Domingo,30,True,2024-06,False,False
2024-07-01,2024,7,Julho,3,27,Segunda,1,False,2024-07,False,False
2024-07-02,2024,7,Julho,3,27,Terça,2,False,2024-07,False,False
2024-07-03,2024,7,Julho,3,27,Quarta,3,False,2024-07,False,False
2024-07-04,2024,7,Julho,3,27,Quinta,4,False,2024-07,False,False
2024-07-05,2024,7,Julho,3,27,Sexta,5,False,2024-07,False,False
2024-07-06,2024,7,Julho,3,27,Sábado,6,True,2024-07,False,False
2024-07-07,2024,7,Julho,3,27,Domingo,7,True,2024-07,False,False
2024-07-08,2024,7,Julho,3,28,Segunda,8,False,2024-07,False,False
2024-07-09,2024,7,Julho,3,28,Terça,9,False,2024-07,False,False
2024-07-10,2024,7,Julho,3,28,Quarta,10,False,2024-07,False,False
2024-07-11,2024,7,Julho,3,28,Quinta,11,False,2024-07,False,False
2024-07-12,2024,7,Julho,3,28,Sexta,12,False,2024-07,False,False
2024-07-13,2024,7,Julho,3,28,Sábado,13,True,2024-07,False,False
2024-07-14,2024,7,Julho,3,28,Domingo,14,True,2024-07,False,False
2024-07-15,2024,7,Julho,3,29,Segunda,15,False,2024-07,False,False
2024-07-16,2024,7,Julho,3,29,Terça,16,False,2024-07,False,False
2024-07-17,2024,7,Julho,3,29,Quarta,17,False,2024-07,False,False
2024-07-18,2024,7,Julho,3,29,Quinta,18,False,2024-07,False,False
2024-07-19,2024,7,Julho,3,29,Sexta,19,False,2024-07,False,False
2024-07-20,2024,7,Julho,3,29,Sábado,20,True,2024-07,False,False
2024-07-21,2024,7,Julho,3,29,Domingo,21,True,2024-07,False,False
2024-07-22,2024,7,Julho,3,30,Segunda,22,False,2024-07,False,False
2024-07-23,2024,7,Julho,3,30,Terça,23,False,2024-07,False,False
2024-07-24,2024,7,Julho,3,30,Quarta,24,False,2024-07,False,False
2024-07-25,2024,7,Julho,3,30,Quinta,25,False,2024-07,False,False
2024-07-26,2024,7,Julho,3,30,Sexta,26,False,2024-07,False,False
2024-07-27,2024,7,Julho,3,30,Sábado,27,True,2024-07,False,False
2024-07-28,2024,7,Julho,3,30,Domingo,28,True,2024-07,False,False
2024-07-29,2024,7,Julho,3,31,Segunda,29,False,2024-07,False,False
2024-07-30,2024,7,Julho,3,31,Terça,30,False,2024-07,False,False
2024-07-31,2024,7,Julho,3,31,Quarta,31,False,2024-07,False,False
2024-08-01,2024,8,Agosto,3,31,Quinta,1,False,2024-08,False,False
2024-08-02,2024,8,Agosto,3,31,Sexta,2,False,2024-08,False,False
2024-08-03,2024,8,Agosto,3,31,Sábado,3,True,2024-08,False,False
2024-08-04,2024,8,Agosto,3,31,Domingo,4,True,2024-08,False,False
2024-08-05,2024,8,Agosto,3,32,Segunda,5,False,2024-08,False,False
2024-08-06,2024,8,Agosto,3,32,Terça,6,False,2024-08,False,False
2024-08-07,2024,8,Agosto,3,32,Quarta,7,False,2024-08,False,False
2024-08-08,2024,8,Agosto,3,32,Quinta,8,False,2024-08,False,False
2024-08-09,2024,8,Agosto,3,32,Sexta,9,False,2024-08,False,False
2024-08-10,2024,8,Agosto,3,32,Sábado,10,True,2024-08,False,False
2024-08-11,2024,8,Agosto,3,32,Domingo,11,True,2024-08,False,False
2024-08-12,2024,8,Agosto,3,33,Segunda,12,False,2024-08,False,False
2024-08-13,2024,8,Agosto,3,33,Terça,13,False,2024-08,False,False
2024-08-14,2024,8,Agosto,3,33,Quarta,14,False,2024-08,False,False
2024-08-15,2024,8,Agosto,3,33,Quinta,15,False,2024-08,False,False
2024-08-16,2024,8,Agosto,3,33,Sexta,16,False,2024-08,False,False
2024-08-17,2024,8,Agosto,3,33,Sábado,17,True,2024-08,False,False
2024-08-18,2024,8,Agosto,3,33,Domingo,18,True,2024-08,False,False
2024-08-19,2024,8,Agosto,3,34,Segunda,19,False,2024-08,False,False
2024-08-20,2024,8,Agosto,3,34,Terça,20,False,2024-08,False,False
2024-08-21,2024,8,Agosto,3,34,Quarta,21,False,2024-08,False,False
2024-08-22,2024,8,Agosto,3,34,Quinta,22,False,2024-08,False,False
2024-08-23,2024,8,Agosto,3,34,Sexta,23,False,2024-08,False,False
2024-08-24,2024,8,Agosto,3,34,Sábado,24,True,2024-08,False,False
2024-08-25,2024,8,Agosto,3,34,Domingo,25,True,2024-08,False,False
2024-08-26,2024,8,Agosto,3,35,Segunda,26,False,2024-08,False,False
2024-08-27,2024,8,Agosto,3,35,Terça,27,False,2024-08,False,False
2024-08-28,2024,8,Agosto,3,35,Quarta,28,False,2024-08,False,False
2024-08-29,2024,8,Agosto,3,35,Quinta,29,False,2024-08,False,False
2024-08-30,2024,8,Agosto,3,35,Sexta,30,False,2024-08,False,False
2024-08-31,2024,8,Agosto,3,35,Sábado,31,True,2024-08,False,False
2024-09-01,2024,9,Setembro,3,35,Domingo,1,True,2024-09,False,False
2024-09-02,2024,9,Setembro,3,36,Segunda,2,False,2024-09,False,False
2024-09-03,2024,9,Setembro,3,36,Terça,3,False,2024-09,False,False
2024-09-04,2024,9,Setembro,3,36,Quarta,4,False,2024-09,False,False
2024-09-05,2024,9,Setembro,3,36,Quinta,5,False,2024-09,False,False
2024-09-06,2024,9,Setembro,3,36,Sexta,6,False,2024-09,False,False
2024-09-07,2024,9,Setembro,3,36,Sábado,7,True,2024-09,False,False
2024-09-08,2024,9,Setembro,3,36,Domingo,8,True,2024-09,False,False
2024-09-09,2024,9,Setembro,3,37,Segunda,9,False,2024-09,False,False
2024-09-10,2024,9,Setembro,3,37,Terça,10,False,2024-09,False,False
2024-09-11,2024,9,Setembro,3,37,Quarta,11,False,2024-09,False,False
2024-09-12,2024,9,Setembro,3,37,Quinta,12,False,2024-09,False,False
2024-09-13,2024,9,Setembro,3,37,Sexta,13,False,2024-09,False,False
2024-09-14,2024,9,Setembro,3,37,Sábado,14,True,2024-09,False,False
2024-09-15,2024,9,Setembro,3,37,Domingo,15,True,2024-09,False,False
2024-09-16,2024,9,Setembro,3,38,Segunda,16,False,2024-09,False,False
2024-09-17,2024,9,Setembro,3,38,Terça,17,False,2024-09,False,False
2024-09-18,2024,9,Setembro,3,38,Quarta,18,False,2024-09,False,False
2024-09-19,2024,9,Setembro,3,38,Quinta,19,False,2024-09,False,False
2024-09-20,2024,9,Setembro,3,38,Sexta,20,False,2024-09,False,False
2024-09-21,2024,9,Setembro,3,38,Sábado,21,True,2024-09,False,False
2024-09-22,2024,9,Setembro,3,38,Domingo,22,True,2024-09,False,False
2024-09-23,2024,9,Setembro,3,39,Segunda,23,False,2024-09,False,False
2024-09-24,2024,9,Setembro,3,39,Terça,24,False,2024-09,False,False
2024-09-25,2024,9,Setembro,3,39,Quarta,25,False,2024-09,False,False
2024-09-26,2024,9,Setembro,3,39,Quinta,26,False,2024-09,False,False
2024-09-27,2024,9,Setembro,3,39,Sexta,27,False,2024-09,False,False
2024-09-28,2024,9,Setembro,3,39,Sábado,28,True,2024-09,False,False
2024-09-29,2024,9,Setembro,3,39,Domingo,29,True,2024-09,False,False
2024-09-30,2024,9,Setembro,3,40,Segunda,30,False,2024-09,False,False
2024-10-01,2024,10,Outubro,4,40,Terça,1,False,2024-10,False,False
2024-10-02,2024,10,Outubro,4,40,Quarta,2,False,2024-10,False,False
2024-10-03,2024,10,Outubro,4,40,Quinta,3,False,2024-10,False,False
2024-10-04,2024,10,Outubro,4,40,Sexta,4,False,2024-10,False,False
2024-10-05,2024,10,Outubro,4,40,Sábado,5,True,2024-10,False,False
2024-10-06,2024,10,Outubro,4,40,Domingo,6,True,2024-10,False,False
2024-10-07,2024,10,Outubro,4,41,Segunda,7,False,2024-10,False,False
2024-10-08,2024,10,Outubro,4,41,Terça,8,False,2024-10,False,False
2024-10-09,2024,10,Outubro,4,41,Quarta,9,False,2024-10,False,False
2024-10-10,2024,10,Outubro,4,41,Quinta,10,False,2024-10,False,False
2024-10-11,2024,10,Outubro,4,41,Sexta,11,False,2024-10,False,False
2024-10-12,2024,10,Outubro,4,41,Sábado,12,True,2024-10,False,False
2024-10-13,2024,10,Outubro,4,41,Domingo,13,True,2024-10,False,False
2024-10-14,2024,10,Outubro,4,42,Segunda,14,False,2024-10,False,False
2024-10-15,2024,10,Outubro,4,42,Terça,15,False,2024-10,False,False
2024-10-16,2024,10,Outubro,4,42,Quarta,16,False,2024-10,False,False
2024-10-17,2024,10,Outubro,4,42,Quinta,17,False,2024-10,False,False
2024-10-18,2024,10,Outubro,4,42,Sexta,18,False,2024-10,False,False
2024-10-19,2024,10,Outubro,4,42,Sábado,19,True,2024-10,False,False
2024-10-20,2024,10,Outubro,4,42,Domingo,20,True,2024-10,False,False
2024-10-21,2024,10,Outubro,4,43,Segunda,21,False,2024-10,False,False
2024-10-22,2024,10,Outubro,4,43,Terça,22,False,2024-10,False,False
2024-10-23,2024,10,Outubro,4,43,Quarta,23,False,2024-10,False,False
2024-10-24,2024,10,Outubro,4,43,Quinta,24,False,2024-10,False,False
2024-10-25,2024,10,Outubro,4,43,Sexta,25,False,2024-10,False,False
2024-10-26,2024,10,Outubro,4,43,Sábado,26,True,2024-10,False,False
2024-10-27,2024,10,Outubro,4,43,Domingo,27,True,2024-10,False,False
2024-10-28,2024,10,Outubro,4,44,Segunda,28,False,2024-10,False,False
2024-10-29,2024,10,Outubro,4,44,Terça,29,False,2024-10,False,False
2024-10-30,2024,10,Outubro,4,44,Quarta,30,False,2024-10,False,False
2024-10-31,2024,10,Outubro,4,44,Quinta,31,False,2024-10,False,False
2024-11-01,2024,11,Novembro,4,44,Sexta,1,False,2024-11,False,False
2024-11-02,2024,11,Novembro,4,44,Sábado,2,True,2024-11,False,False
2024-11-03,2024,11,Novembro,4,44,Domingo,3,True,2024-11,False,False
2024-11-04,2024,11,Novembro,4,45,Segunda,4,False,2024-11,False,False
2024-11-05,2024,11,Novembro,4,45,Terça,5,False,2024-11,False,False
2024-11-06,2024,11,Novembro,4,45,Quarta,6,False,2024-11,False,False
2024-11-07,2024,11,Novembro,4,45,Quinta,7,False,2024-11,False,False
2024-11-08,2024,11,Novembro,4,45,Sexta,8,False,2024-11,False,False
2024-11-09,2024,11,Novembro,4,45,Sábado,9,True,2024-11,False,False
2024-11-10,2024,11,Novembro,4,45,Domingo,10,True,2024-11,False,False
2024-11-11,2024,11,Novembro,4,46,Segunda,11,False,2024-11,False,False
2024-11-12,2024,11,Novembro,4,46,Terça,12,False,2024-11,False,False
2024-11-13,2024,11,Novembro,4,46,Quarta,13,False,2024-11,False,False
2024-11-14,2024,11,Novembro,4,46,Quinta,14,False,2024-11,False,False
2024-11-15,2024,11,Novembro,4,46,Sexta,15,False,2024-11,False,False
2024-11-16,2024,11,Novembro,4,46,Sábado,16,True,2024-11,False,False
2024-11-17,2024,11,Novembro,4,46,Domingo,17,True,2024-11,False,False
2024-11-18,2024,11,Novembro,4,47,Segunda,18,False,2024-11,False,False
2024-11-19,2024,11,Novembro,4,47,Terça,19,False,2024-11,False,False
2024-11-20,2024,11,Novembro,4,47,Quarta,20,False,2024-11,True,False
2024-11-21,2024,11,Novembro,4,47,Quinta,21,False,2024-11,True,False
2024-11-22,2024,11,Novembro,4,47,Sexta,22,False,2024-11,True,False
2024-11-23,2024,11,Novembro,4,47,Sábado,23,True,2024-11,True,False
2024-11-24,2024,11,Novembro,4,47,Domingo,24,True,2024-11,True,False
2024-11-25,2024,11,Novembro,4,48,Segunda,25,False,2024-11,True,False
2024-11-26,2024,11,Novembro,4,48,Terça,26,False,2024-11,True,False
2024-11-27,2024,11,Novembro,4,48,Quarta,27,False,2024-11,True,False
2024-11-28,2024,11,Novembro,4,48,Quinta,28,False,2024-11,True,False
2024-11-29,2024,11,Novembro,4,48,Sexta,29,False,2024-11,True,False
2024-11-30,2024,11,Novembro,4,48,Sábado,30,True,2024-11,True,False
2024-12-01,2024,12,Dezembro,4,48,Domingo,1,True,2024-12,False,True
2024-12-02,2024,12,Dezembro,4,49,Segunda,2,False,2024-12,False,True
2024-12-03,2024,12,Dezembro,4,49,Terça,3,False,2024-12,False,True
2024-12-04,2024,12,Dezembro,4,49,Quarta,4,False,2024-12,False,True
2024-12-05,2024,12,Dezembro,4,49,Quinta,5,False,2024-12,False,True
2024-12-06,2024,12,Dezembro,4,49,Sexta,6,False,2024-12,False,True
2024-12-07,2024,12,Dezembro,4,49,Sábado,7,True,2024-12,False,True
2024-12-08,2024,12,Dezembro,4,49,Domingo,8,True,2024-12,False,True
2024-12-09,2024,12,Dezembro,4,50,Segunda,9,False,2024-12,False,True
2024-12-10,2024,12,Dezembro,4,50,Terça,10,False,2024-12,False,True
2024-12-11,2024,12,Dezembro,4,50,Quarta,11,False,2024-12,False,True
2024-12-12,2024,12,Dezembro,4,50,Quinta,12,False,2024-12,False,True
2024-12-13,2024,12,Dezembro,4,50,Sexta,13,False,2024-12,False,True
