customer_id,acquisition_date,acquisition_channel,acquisition_campaign,segment,region,total_orders,total_revenue,status
42509,2023-10-23,TikTok Ads,Performance_Search,SMB,SP,4,468.15,churned
42510,2023-10-23,TikTok Ads,Performance_Search,SMB,PE,1,130.56,active
42511,2023-10-23,TikTok Ads,Performance_Shopping,Mid-Market,SP,1,375.93,active
42512,2023-10-23,TikTok Ads,Performance_Shopping,Mid-Market,SP,1,317.9,active
42513,2023-10-23,TikTok Ads,Performance_Shopping,Mid-Market,RS,1,1092.34,churned
42514,2023-10-23,TikTok Ads,Performance_Shopping,SMB,PR,1,82.79,churned
42515,2023-10-23,TikTok Ads,Performance_Shopping,Mid-Market,SP,3,1849.06,churned
42516,2023-10-23,TikTok Ads,Performance_Shopping,Mid-Market,SP,1,1145.24,active
42517,2023-10-23,TikTok Ads,Performance_Shopping,SMB,SC,1,318.89,active
42518,2023-10-23,TikTok Ads,Performance_Shopping,SMB,PE,2,199.97,active
42519,2023-10-23,TikTok Ads,Performance_Shopping,Mid-Market,ES,3,1559.03,churned
42520,2023-10-23,TikTok Ads,Performance_Shopping,SMB,RS,1,309.46,active
42521,2023-10-23,TikTok Ads,Performance_Shopping,SMB,RS,1,332.97,churned
42522,2023-10-23,TikTok Ads,Performance_Shopping,SMB,SP,3,530.89,active
42523,2023-10-23,TikTok Ads,Performance_Shopping,SMB,RJ,1,88.07,active
42524,2023-10-23,TikTok Ads,Performance_Shopping,Mid-Market,CE,1,363.58,active
42525,2023-10-23,TikTok Ads,Performance_Shopping,Enterprise,CE,3,3404.85,active
42526,2023-10-23,TikTok Ads,Performance_Shopping,SMB,RJ,2,518.07,active
42527,2023-10-23,TikTok Ads,Performance_Shopping,SMB,DF,2,393.77,churned
42528,2023-10-23,TikTok Ads,Performance_Shopping,SMB,SC,1,234.46,active
42529,2023-10-23,TikTok Ads,Remarketing_Display,SMB,BA,1,105.17,active
42530,2023-10-23,TikTok Ads,Remarketing_Display,SMB,RJ,2,410.32,active
42531,2023-10-23,TikTok Ads,Remarketing_Display,Mid-Market,SP,2,1628.64,active
42532,2023-10-23,TikTok Ads,Remarketing_Display,SMB,MG,1,147.07,active
42533,2023-10-23,TikTok Ads,Remarketing_Display,SMB,PR,2,455.27,churned
42534,2023-10-23,TikTok Ads,Remarketing_Display,SMB,CE,2,247.47,churned
42535,2023-10-23,TikTok Ads,Remarketing_Display,SMB,SP,2,475.32,active
42536,2023-10-23,TikTok Ads,Remarketing_Display,Mid-Market,BA,1,242.41,churned
42537,2023-10-23,TikTok Ads,Remarketing_Display,SMB,CE,2,317.19,active
42538,2023-10-23,TikTok Ads,Video_Awareness_Amplo,Mid-Market,RJ,1,925.43,active
42539,2023-10-23,TikTok Ads,Video_Awareness_Amplo,SMB,SC,2,367.67,active
42540,2023-10-23,TikTok Ads,Video_Awareness_Amplo,Mid-Market,MG,2,562.1,active
42541,2023-10-23,TikTok Ads,Video_Awareness_Amplo,Mid-Market,RJ,3,1299.4,churned
42542,2023-10-23,TikTok Ads,Video_Awareness_Amplo,SMB,ES,1,393.28,churned
42543,2023-10-24,Google Ads,Display_Generico,SMB,SP,1,99.62,active
42544,2023-10-24,Google Ads,Display_Generico,SMB,PE,1,104.57,active
42545,2023-10-24,Google Ads,Display_Generico,SMB,BA,1,130.08,active
42546,2023-10-24,Google Ads,Lead_Generation,Mid-Market,SC,1,703.81,active
42547,2023-10-24,Google Ads,Lead_Generation,SMB,BA,2,464.99,active
42548,2023-10-24,Google Ads,Lead_Generation,SMB,PR,2,244.64,active
42549,2023-10-24,Google Ads,Lead_Generation,SMB,SP,2,197.68,active
42550,2023-10-24,Google Ads,Lead_Generation,SMB,PE,5,826.88,active
42551,2023-10-24,Google Ads,Lead_Generation,SMB,MG,1,288.64,churned
42552,2023-10-24,Google Ads,Lead_Generation,SMB,SC,1,261.04,churned
42553,2023-10-24,Google Ads,Lead_Generation,Mid-Market,SP,1,339.12,active
42554,2023-10-24,Google Ads,Lead_Generation,Mid-Market,SP,1,287.91,active
42555,2023-10-24,Google Ads,Lead_Generation,SMB,SP,1,132.59,active
42556,2023-10-24,Google Ads,Lead_Generation,SMB,SC,1,266.16,active
42557,2023-10-24,Google Ads,Performance_Search,SMB,RJ,3,294.38,active
42558,2023-10-24,Google Ads,Performance_Search,SMB,SP,2,445.68,active
42559,2023-10-24,Google Ads,Performance_Search,Mid-Market,SP,2,670.81,churned
42560,2023-10-24,Google Ads,Performance_Search,SMB,SC,1,397.17,churned
42561,2023-10-24,Google Ads,Performance_Search,SMB,SC,1,111.61,active
42562,2023-10-24,Google Ads,Performance_Search,Enterprise,BA,1,1449.56,churned
42563,2023-10-24,Google Ads,Performance_Search,SMB,RS,2,205.36,churned
42564,2023-10-24,Google Ads,Performance_Search,SMB,MG,3,578.98,churned
42565,2023-10-24,Google Ads,Performance_Search,Mid-Market,SP,2,542.13,churned
42566,2023-10-24,Google Ads,Performance_Search,SMB,DF,1,99.84,active
42567,2023-10-24,Google Ads,Performance_Search,Enterprise,DF,1,1285.94,active
42568,2023-10-24,Google Ads,Performance_Search,SMB,RJ,1,365.76,active
42569,2023-10-24,Google Ads,Performance_Search,Mid-Market,SP,2,541.39,active
42570,2023-10-24,Google Ads,Performance_Shopping,SMB,MG,3,769.71,active
42571,2023-10-24,Google Ads,Performance_Shopping,SMB,RS,1,268.65,active
42572,2023-10-24,Google Ads,Performance_Shopping,Mid-Market,DF,1,847.49,churned
42573,2023-10-24,Google Ads,Performance_Shopping,SMB,SP,2,396.06,active
42574,2023-10-24,Google Ads,Performance_Shopping,Mid-Market,SC,2,2028.78,churned
42575,2023-10-24,Google Ads,Remarketing_Display,SMB,SC,2,608.41,active
42576,2023-10-24,Google Ads,Remarketing_Display,SMB,RJ,1,293.35,churned
42577,2023-10-24,Google Ads,Remarketing_Display,Mid-Market,PR,3,1762.42,active
42578,2023-10-24,Google Ads,Remarketing_Display,SMB,SP,1,358.56,active
42579,2023-10-24,Google Ads,Remarketing_Display,SMB,SP,1,125.91,churned
42580,2023-10-24,Google Ads,Video_Awareness_Amplo,SMB,SP,2,434.92,churned
42581,2023-10-24,Google Ads,Video_Awareness_Amplo,SMB,SP,1,146.67,active
42582,2023-10-24,Meta Ads,Display_Generico,SMB,CE,1,333.21,churned
42583,2023-10-24,Meta Ads,Display_Generico,Mid-Market,CE,1,325.26,churned
42584,2023-10-24,Meta Ads,Display_Generico,SMB,PE,1,102.6,active
42585,2023-10-24,Meta Ads,Lead_Generation,SMB,RS,2,470.42,active
42586,2023-10-24,Meta Ads,Lead_Generation,SMB,SP,1,79.58,active
42587,2023-10-24,Meta Ads,Lead_Generation,SMB,PR,2,271.73,churned
42588,2023-10-24,Meta Ads,Lead_Generation,SMB,RS,1,121.08,active
42589,2023-10-24,Meta Ads,Lead_Generation,SMB,SP,3,770.59,churned
42590,2023-10-24,Meta Ads,Lead_Generation,SMB,RJ,2,342.49,churned
42591,2023-10-24,Meta Ads,Lead_Generation,Enterprise,PE,1,822.96,churned
42592,2023-10-24,Meta Ads,Lead_Generation,Mid-Market,RJ,1,238.72,active
42593,2023-10-24,Meta Ads,Lead_Generation,SMB,SP,2,519.58,churned
42594,2023-10-24,Meta Ads,Lead_Generation,Mid-Market,SP,1,388.0,churned
42595,2023-10-24,Meta Ads,Lead_Generation,SMB,SP,1,205.02,active
42596,2023-10-24,Meta Ads,Lead_Generation,SMB,GO,2,215.89,churned
42597,2023-10-24,Meta Ads,Lead_Generation,SMB,MG,1,257.59,active
42598,2023-10-24,Meta Ads,Lead_Generation,Enterprise,RJ,2,2123.23,active
42599,2023-10-24,Meta Ads,Performance_Search,Mid-Market,MG,3,1744.1,churned
42600,2023-10-24,Meta Ads,Performance_Search,Mid-Market,SP,5,2064.95,active
42601,2023-10-24,Meta Ads,Performance_Search,SMB,PE,1,114.42,active
42602,2023-10-24,Meta Ads,Performance_Search,SMB,ES,2,347.32,active
42603,2023-10-24,Meta Ads,Performance_Search,SMB,SP,1,270.22,active
42604,2023-10-24,Meta Ads,Performance_Search,Mid-Market,RJ,1,365.61,active
42605,2023-10-24,Meta Ads,Performance_Search,SMB,DF,1,117.9,active
42606,2023-10-24,Meta Ads,Performance_Search,SMB,PR,1,231.67,active
42607,2023-10-24,Meta Ads,Performance_Search,Mid-Market,DF,3,812.7,active
42608,2023-10-24,Meta Ads,Performance_Search,Enterprise,RJ,1,1457.58,churned
42609,2023-10-24,Meta Ads,Performance_Search,SMB,SP,1,371.97,active
42610,2023-10-24,Meta Ads,Performance_Search,Mid-Market,SP,1,1192.95,churned
42611,2023-10-24,Meta Ads,Performance_Search,SMB,PR,2,558.61,churned
42612,2023-10-24,Meta Ads,Performance_Search,Mid-Market,CE,2,578.53,churned
42613,2023-10-24,Meta Ads,Performance_Shopping,SMB,SP,1,395.54,churned
42614,2023-10-24,Meta Ads,Performance_Shopping,SMB,RJ,1,145.16,active
42615,2023-10-24,Meta Ads,Performance_Shopping,SMB,PR,1,124.56,active
42616,2023-10-24,Meta Ads,Performance_Shopping,SMB,SP,1,228.55,active
42617,2023-10-24,Meta Ads,Performance_Shopping,Enterprise,MG,1,774.68,churned
42618,2023-10-24,Meta Ads,Performance_Shopping,SMB,SP,2,345.46,active
42619,2023-10-24,Meta Ads,Performance_Shopping,SMB,RJ,2,350.01,churned
42620,2023-10-24,Meta Ads,Performance_Shopping,SMB,RS,3,574.0,active
42621,2023-10-24,Meta Ads,Remarketing_Display,SMB,SP,1,125.25,active
42622,2023-10-24,Meta Ads,Remarketing_Display,SMB,SP,1,145.51,churned
42623,2023-10-24,Meta Ads,Remarketing_Display,SMB,GO,2,470.26,active
42624,2023-10-24,Meta Ads,Remarketing_Display,SMB,SP,1,362.44,churned
42625,2023-10-24,Meta Ads,Video_Awareness_Amplo,SMB,SC,1,147.85,churned
42626,2023-10-24,Meta Ads,Video_Awareness_Amplo,Enterprise,BA,1,1458.15,churned
42627,2023-10-24,Meta Ads,Video_Awareness_Amplo,Mid-Market,RJ,2,1264.34,active
42628,2023-10-24,Meta Ads,Video_Awareness_Amplo,Mid-Market,MG,3,925.27,active
42629,2023-10-24,Meta Ads,Video_Awareness_Amplo,Mid-Market,SC,2,938.15,churned
42630,2023-10-24,TikTok Ads,Display_Generico,Mid-Market,PE,1,250.98,churned
42631,2023-10-24,TikTok Ads,Display_Generico,SMB,SP,1,126.0,active
42632,2023-10-24,TikTok Ads,Display_Generico,SMB,MG,1,134.6,active
42633,2023-10-24,TikTok Ads,Display_Generico,Mid-Market,SP,1,300.27,active
42634,2023-10-24,TikTok Ads,Lead_Generation,Mid-Market,PR,1,323.39,active
42635,2023-10-24,TikTok Ads,Lead_Generation,Mid-Market,PE,2,2171.95,active
42636,2023-10-24,TikTok Ads,Lead_Generation,SMB,BA,2,516.96,active
42637,2023-10-24,TikTok Ads,Lead_Generation,SMB,SP,1,95.43,active
42638,2023-10-24,TikTok Ads,Lead_Generation,SMB,CE,1,126.58,active
42639,2023-10-24,TikTok Ads,Lead_Generation,Mid-Market,PR,2,1505.5,churned
42640,2023-10-24,TikTok Ads,Lead_Generation,Enterprise,MG,1,1184.36,active
42641,2023-10-24,TikTok Ads,Lead_Generation,SMB,RS,2,210.69,active
42642,2023-10-24,TikTok Ads,Lead_Generation,Mid-Market,BA,1,1272.55,active
42643,2023-10-24,TikTok Ads,Lead_Generation,SMB,BA,1,387.48,churned
42644,2023-10-24,TikTok Ads,Lead_Generation,SMB,SP,1,260.08,active
42645,2023-10-24,TikTok Ads,Lead_Generation,SMB,RS,2,191.01,active
42646,2023-10-24,TikTok Ads,Lead_Generation,SMB,DF,3,627.08,churned
42647,2023-10-24,TikTok Ads,Lead_Generation,SMB,PE,1,286.03,active
42648,2023-10-24,TikTok Ads,Lead_Generation,SMB,CE,1,364.36,active
42649,2023-10-24,TikTok Ads,Performance_Search,SMB,RS,1,86.05,churned
42650,2023-10-24,TikTok Ads,Performance_Search,Mid-Market,DF,1,286.92,active
42651,2023-10-24,TikTok Ads,Performance_Search,Mid-Market,BA,1,235.94,active
42652,2023-10-24,TikTok Ads,Performance_Search,SMB,SP,1,85.52,active
42653,2023-10-24,TikTok Ads,Performance_Search,Mid-Market,MG,1,324.17,churned
42654,2023-10-24,TikTok Ads,Performance_Search,SMB,RJ,1,106.48,active
42655,2023-10-24,TikTok Ads,Performance_Search,SMB,SP,2,354.4,churned
42656,2023-10-24,TikTok Ads,Performance_Search,Mid-Market,CE,1,1103.07,active
42657,2023-10-24,TikTok Ads,Performance_Search,SMB,SP,2,220.53,active
42658,2023-10-24,TikTok Ads,Performance_Search,Enterprise,SP,1,725.03,active
42659,2023-10-24,TikTok Ads,Performance_Search,SMB,SP,1,98.97,active
42660,2023-10-24,TikTok Ads,Performance_Search,SMB,MG,3,503.19,active
42661,2023-10-24,TikTok Ads,Performance_Search,SMB,CE,1,317.98,active
42662,2023-10-24,TikTok Ads,Performance_Search,SMB,GO,1,115.75,churned
42663,2023-10-24,TikTok Ads,Performance_Search,SMB,MG,3,924.67,active
42664,2023-10-24,TikTok Ads,Performance_Search,Mid-Market,RJ,1,307.48,active
42665,2023-10-24,TikTok Ads,Performance_Search,SMB,CE,1,106.03,active
42666,2023-10-24,TikTok Ads,Performance_Search,SMB,MG,1,91.05,churned
42667,2023-10-24,TikTok Ads,Performance_Search,Enterprise,SP,3,2581.3,churned
42668,2023-10-24,TikTok Ads,Performance_Search,SMB,BA,1,289.0,active
42669,2023-10-24,TikTok Ads,Performance_Search,SMB,SP,2,429.51,active
42670,2023-10-24,TikTok Ads,Performance_Search,SMB,MG,1,124.01,churned
42671,2023-10-24,TikTok Ads,Performance_Search,Mid-Market,RJ,1,360.37,active
42672,2023-10-24,TikTok Ads,Performance_Search,SMB,BA,2,257.45,churned
42673,2023-10-24,TikTok Ads,Performance_Search,Mid-Market,PE,2,1538.86,churned
42674,2023-10-24,TikTok Ads,Performance_Shopping,SMB,SP,2,390.16,churned
42675,2023-10-24,TikTok Ads,Performance_Shopping,SMB,RJ,1,355.77,churned
42676,2023-10-24,TikTok Ads,Performance_Shopping,SMB,SP,3,748.49,active
42677,2023-10-24,TikTok Ads,Performance_Shopping,SMB,SP,1,370.61,active
42678,2023-10-24,TikTok Ads,Performance_Shopping,Mid-Market,PR,2,936.28,active
42679,2023-10-24,TikTok Ads,Performance_Shopping,SMB,RS,2,559.36,active
42680,2023-10-24,TikTok Ads,Performance_Shopping,Mid-Market,PR,1,781.07,churned
42681,2023-10-24,TikTok Ads,Performance_Shopping,Mid-Market,CE,1,229.79,churned
42682,2023-10-24,TikTok Ads,Performance_Shopping,SMB,CE,2,502.9,active
42683,2023-10-24,TikTok Ads,Performance_Shopping,SMB,SP,1,148.51,active
42684,2023-10-24,TikTok Ads,Performance_Shopping,Mid-Market,SP,1,1455.75,active
42685,2023-10-24,TikTok Ads,Performance_Shopping,SMB,RJ,3,688.75,active
42686,2023-10-24,TikTok Ads,Performance_Shopping,SMB,SP,1,83.21,active
42687,2023-10-24,TikTok Ads,Performance_Shopping,SMB,SP,1,135.88,churned
42688,2023-10-24,TikTok Ads,Performance_Shopping,SMB,CE,3,650.86,active
42689,2023-10-24,TikTok Ads,Performance_Shopping,SMB,BA,2,468.67,active
42690,2023-10-24,TikTok Ads,Performance_Shopping,Mid-Market,RS,1,1133.5,active
42691,2023-10-24,TikTok Ads,Remarketing_Display,SMB,RJ,2,462.82,active
42692,2023-10-24,TikTok Ads,Remarketing_Display,SMB,SP,2,241.67,churned
42693,2023-10-24,TikTok Ads,Remarketing_Display,Mid-Market,SP,2,1660.72,churned
42694,2023-10-24,TikTok Ads,Remarketing_Display,SMB,RS,1,89.65,active
42695,2023-10-24,TikTok Ads,Remarketing_Display,SMB,SC,1,342.72,active
42696,2023-10-24,TikTok Ads,Remarketing_Display,SMB,PE,2,327.86,churned
42697,2023-10-24,TikTok Ads,Remarketing_Display,Mid-Market,SC,2,879.84,active
42698,2023-10-24,TikTok Ads,Remarketing_Display,Mid-Market,PR,2,950.44,active
42699,2023-10-24,TikTok Ads,Remarketing_Display,Mid-Market,PR,1,1211.07,active
42700,2023-10-24,TikTok Ads,Remarketing_Display,Mid-Market,RJ,2,1174.71,churned
42701,2023-10-24,TikTok Ads,Remarketing_Display,Enterprise,SC,1,740.14,active
42702,2023-10-24,TikTok Ads,Remarketing_Display,SMB,CE,1,262.8,active
42703,2023-10-24,TikTok Ads,Remarketing_Display,SMB,RJ,1,137.52,active
42704,2023-10-24,TikTok Ads,Video_Awareness_Amplo,Mid-Market,RS,1,246.01,active
42705,2023-10-24,TikTok Ads,Video_Awareness_Amplo,Enterprise,SP,2,1577.62,churned
42706,2023-10-24,TikTok Ads,Video_Awareness_Amplo,Mid-Market,CE,2,643.99,active
42707,2023-10-24,TikTok Ads,Video_Awareness_Amplo,SMB,RS,3,359.31,active
42708,2023-10-24,TikTok Ads,Video_Awareness_Amplo,Mid-Market,SC,1,282.84,active
42709,2023-10-24,TikTok Ads,Video_Awareness_Amplo,Mid-Market,PR,1,1253.99,active
42710,2023-10-25,Google Ads,Display_Generico,SMB,SP,1,295.43,active
42711,2023-10-25,Google Ads,Display_Generico,SMB,RJ,3,704.25,active
42712,2023-10-25,Google Ads,Display_Generico,SMB,PR,1,120.34,churned
42713,2023-10-25,Google Ads,Lead_Generation,Enterprise,SP,1,605.52,active
42714,2023-10-25,Google Ads,Lead_Generation,SMB,SP,2,238.34,churned
42715,2023-10-25,Google Ads,Lead_Generation,SMB,GO,2,477.25,active
42716,2023-10-25,Google Ads,Lead_Generation,Enterprise,PE,1,1200.0,active
42717,2023-10-25,Google Ads,Lead_Generation,SMB,RS,1,285.99,active
42718,2023-10-25,Google Ads,Lead_Generation,SMB,GO,1,344.11,churned
42719,2023-10-25,Google Ads,Lead_Generation,SMB,SP,1,389.87,active
42720,2023-10-25,Google Ads,Lead_Generation,SMB,BA,1,95.98,churned
42721,2023-10-25,Google Ads,Performance_Search,SMB,PR,2,208.15,active
42722,2023-10-25,Google Ads,Performance_Search,SMB,PR,3,372.55,churned
42723,2023-10-25,Google Ads,Performance_Search,SMB,CE,2,255.49,churned
42724,2023-10-25,Google Ads,Performance_Search,SMB,PE,2,229.43,active
42725,2023-10-25,Google Ads,Performance_Search,Enterprise,PR,2,2820.44,active
42726,2023-10-25,Google Ads,Performance_Search,SMB,MG,2,594.28,churned
42727,2023-10-25,Google Ads,Performance_Search,Mid-Market,PE,2,957.64,active
42728,2023-10-25,Google Ads,Performance_Search,SMB,SP,1,369.94,active
42729,2023-10-25,Google Ads,Performance_Search,SMB,SP,2,560.78,churned
42730,2023-10-25,Google Ads,Performance_Search,SMB,BA,3,487.51,active
42731,2023-10-25,Google Ads,Performance_Search,Mid-Market,MG,1,821.01,churned
42732,2023-10-25,Google Ads,Performance_Search,SMB,SP,3,500.09,active
42733,2023-10-25,Google Ads,Performance_Shopping,SMB,ES,1,115.18,active
42734,2023-10-25,Google Ads,Performance_Shopping,Mid-Market,CE,2,655.9,churned
42735,2023-10-25,Google Ads,Performance_Shopping,Mid-Market,SP,1,233.16,active
42736,2023-10-25,Google Ads,Performance_Shopping,SMB,RJ,1,365.35,active
42737,2023-10-25,Google Ads,Performance_Shopping,SMB,MG,2,375.32,active
42738,2023-10-25,Google Ads,Performance_Shopping,SMB,SP,1,388.98,churned
42739,2023-10-25,Google Ads,Performance_Shopping,Mid-Market,RJ,2,1590.69,active
42740,2023-10-25,Google Ads,Performance_Shopping,SMB,GO,3,444.02,active
42741,2023-10-25,Google Ads,Performance_Shopping,SMB,RS,2,742.08,active
42742,2023-10-25,Google Ads,Remarketing_Display,Enterprise,RJ,1,1473.21,active
42743,2023-10-25,Google Ads,Remarketing_Display,SMB,SP,1,110.46,active
42744,2023-10-25,Google Ads,Remarketing_Display,SMB,SP,1,87.65,active
42745,2023-10-25,Google Ads,Remarketing_Display,Mid-Market,SP,3,1882.61,churned
42746,2023-10-25,Google Ads,Remarketing_Display,Mid-Market,SP,1,1338.02,active
42747,2023-10-25,Google Ads,Video_Awareness_Amplo,Mid-Market,MG,1,221.13,active
42748,2023-10-25,Google Ads,Video_Awareness_Amplo,SMB,GO,1,293.62,active
42749,2023-10-25,Google Ads,Video_Awareness_Amplo,SMB,CE,2,249.69,churned
42750,2023-10-25,Google Ads,Video_Awareness_Amplo,SMB,MG,1,372.69,active
42751,2023-10-25,Meta Ads,Display_Generico,SMB,GO,2,422.97,active
42752,2023-10-25,Meta Ads,Display_Generico,Mid-Market,PR,1,338.17,churned
42753,2023-10-25,Meta Ads,Display_Generico,SMB,RJ,1,146.42,churned
42754,2023-10-25,Meta Ads,Lead_Generation,Enterprise,SC,3,2657.46,active
42755,2023-10-25,Meta Ads,Lead_Generation,Enterprise,PR,1,1112.36,active
42756,2023-10-25,Meta Ads,Lead_Generation,Enterprise,SP,1,733.09,active
42757,2023-10-25,Meta Ads,Lead_Generation,Mid-Market,PR,1,210.54,active
42758,2023-10-25,Meta Ads,Lead_Generation,Mid-Market,PR,1,255.28,churned
42759,2023-10-25,Meta Ads,Lead_Generation,Mid-Market,SC,2,1372.84,churned
42760,2023-10-25,Meta Ads,Lead_Generation,Mid-Market,RS,1,321.53,churned
42761,2023-10-25,Meta Ads,Lead_Generation,SMB,BA,2,229.19,active
42762,2023-10-25,Meta Ads,Lead_Generation,SMB,SP,1,373.64,active
42763,2023-10-25,Meta Ads,Lead_Generation,SMB,ES,2,415.5,churned
42764,2023-10-25,Meta Ads,Lead_Generation,Enterprise,CE,1,1368.71,active
42765,2023-10-25,Meta Ads,Performance_Search,Mid-Market,RJ,3,1807.21,active
42766,2023-10-25,Meta Ads,Performance_Search,SMB,MG,2,516.85,active
42767,2023-10-25,Meta Ads,Performance_Search,SMB,SC,1,148.21,active
42768,2023-10-25,Meta Ads,Performance_Search,SMB,MG,1,109.32,churned
42769,2023-10-25,Meta Ads,Performance_Search,Enterprise,SP,2,2757.8,churned
42770,2023-10-25,Meta Ads,Performance_Search,Mid-Market,MG,1,1166.04,active
42771,2023-10-25,Meta Ads,Performance_Search,Mid-Market,RJ,2,573.88,churned
42772,2023-10-25,Meta Ads,Performance_Search,Mid-Market,BA,1,1156.02,active
42773,2023-10-25,Meta Ads,Performance_Search,Mid-Market,PR,2,1609.45,churned
42774,2023-10-25,Meta Ads,Performance_Search,Mid-Market,RJ,1,225.63,active
42775,2023-10-25,Meta Ads,Performance_Search,Mid-Market,MG,2,660.87,active
42776,2023-10-25,Meta Ads,Performance_Search,Mid-Market,CE,3,1591.2,active
42777,2023-10-25,Meta Ads,Performance_Search,Mid-Market,SP,1,640.01,active
42778,2023-10-25,Meta Ads,Performance_Search,SMB,RJ,2,232.98,churned
42779,2023-10-25,Meta Ads,Performance_Search,SMB,SC,1,115.26,active
42780,2023-10-25,Meta Ads,Performance_Search,Mid-Market,SP,2,568.85,active
42781,2023-10-25,Meta Ads,Performance_Search,Mid-Market,SP,2,1361.41,active
42782,2023-10-25,Meta Ads,Performance_Search,Mid-Market,MG,2,1694.47,churned
42783,2023-10-25,Meta Ads,Performance_Search,Mid-Market,GO,1,1491.85,churned
42784,2023-10-25,Meta Ads,Performance_Shopping,Mid-Market,SC,1,324.65,active
42785,2023-10-25,Meta Ads,Performance_Shopping,SMB,SP,2,347.9,active
42786,2023-10-25,Meta Ads,Performance_Shopping,Enterprise,CE,1,985.85,active
42787,2023-10-25,Meta Ads,Performance_Shopping,Enterprise,MG,1,865.4,active
42788,2023-10-25,Meta Ads,Performance_Shopping,SMB,MG,2,593.32,active
42789,2023-10-25,Meta Ads,Performance_Shopping,Mid-Market,MG,1,352.44,churned
42790,2023-10-25,Meta Ads,Performance_Shopping,SMB,PR,2,377.55,churned
42791,2023-10-25,Meta Ads,Performance_Shopping,SMB,SP,2,457.84,active
42792,2023-10-25,Meta Ads,Performance_Shopping,SMB,SP,1,341.46,churned
42793,2023-10-25,Meta Ads,Performance_Shopping,SMB,RJ,1,341.57,active
42794,2023-10-25,Meta Ads,Performance_Shopping,SMB,SP,1,112.47,churned
42795,2023-10-25,Meta Ads,Performance_Shopping,SMB,RJ,1,310.42,active
42796,2023-10-25,Meta Ads,Performance_Shopping,SMB,PR,1,242.82,active
42797,2023-10-25,Meta Ads,Remarketing_Display,Mid-Market,SP,1,312.91,active
42798,2023-10-25,Meta Ads,Remarketing_Display,SMB,BA,2,265.4,churned
42799,2023-10-25,Meta Ads,Remarketing_Display,SMB,RJ,1,312.88,active
42800,2023-10-25,Meta Ads,Remarketing_Display,SMB,SP,1,298.0,active
42801,2023-10-25,Meta Ads,Remarketing_Display,Mid-Market,SP,1,366.04,active
42802,2023-10-25,Meta Ads,Remarketing_Display,SMB,PE,1,119.3,active
42803,2023-10-25,Meta Ads,Video_Awareness_Amplo,SMB,BA,1,82.22,active
42804,2023-10-25,Meta Ads,Video_Awareness_Amplo,Enterprise,RS,1,718.2,active
42805,2023-10-25,Meta Ads,Video_Awareness_Amplo,SMB,SP,1,362.24,churned
42806,2023-10-25,Meta Ads,Video_Awareness_Amplo,SMB,MG,1,87.8,active
42807,2023-10-25,Meta Ads,Video_Awareness_Amplo,SMB,MG,5,650.56,active
42808,2023-10-25,TikTok Ads,Display_Generico,SMB,SP,1,142.92,churned
42809,2023-10-25,TikTok Ads,Display_Generico,Mid-Market,ES,1,266.98,churned
42810,2023-10-25,TikTok Ads,Display_Generico,Mid-Market,SP,1,1000.35,active
42811,2023-10-25,TikTok Ads,Display_Generico,SMB,MG,2,556.56,active
42812,2023-10-25,TikTok Ads,Display_Generico,SMB,RJ,1,81.84,churned
42813,2023-10-25,TikTok Ads,Display_Generico,Mid-Market,PE,2,1004.79,active
42814,2023-10-25,TikTok Ads,Display_Generico,SMB,SC,1,271.62,active
42815,2023-10-25,TikTok Ads,Lead_Generation,SMB,RS,2,217.19,active
42816,2023-10-25,TikTok Ads,Lead_Generation,SMB,ES,1,86.86,active
42817,2023-10-25,TikTok Ads,Lead_Generation,Enterprise,CE,2,2215.92,churned
42818,2023-10-25,TikTok Ads,Lead_Generation,SMB,PR,2,323.86,active
42819,2023-10-25,TikTok Ads,Lead_Generation,SMB,BA,1,230.24,churned
42820,2023-10-25,TikTok Ads,Lead_Generation,SMB,RJ,2,461.33,churned
42821,2023-10-25,TikTok Ads,Lead_Generation,Mid-Market,SP,1,1090.11,active
42822,2023-10-25,TikTok Ads,Lead_Generation,Enterprise,MG,1,1448.2,churned
42823,2023-10-25,TikTok Ads,Lead_Generation,SMB,SP,1,116.31,active
42824,2023-10-25,TikTok Ads,Lead_Generation,SMB,RJ,1,122.86,active
42825,2023-10-25,TikTok Ads,Lead_Generation,Mid-Market,SP,1,992.02,churned
42826,2023-10-25,TikTok Ads,Lead_Generation,SMB,GO,1,253.07,active
42827,2023-10-25,TikTok Ads,Lead_Generation,SMB,SP,2,702.67,churned
42828,2023-10-25,TikTok Ads,Lead_Generation,Mid-Market,CE,1,351.08,active
42829,2023-10-25,TikTok Ads,Lead_Generation,Mid-Market,PR,1,260.28,active
42830,2023-10-25,TikTok Ads,Lead_Generation,SMB,SC,3,534.11,churned
42831,2023-10-25,TikTok Ads,Lead_Generation,SMB,ES,2,224.21,churned
42832,2023-10-25,TikTok Ads,Performance_Search,SMB,RJ,1,235.35,active
42833,2023-10-25,TikTok Ads,Performance_Search,SMB,SP,2,355.73,active
42834,2023-10-25,TikTok Ads,Performance_Search,SMB,DF,1,108.24,active
42835,2023-10-25,TikTok Ads,Performance_Search,SMB,MG,2,229.38,active
42836,2023-10-25,TikTok Ads,Performance_Search,Enterprise,SP,2,2577.72,active
42837,2023-10-25,TikTok Ads,Performance_Search,Mid-Market,MG,1,318.19,churned
